Abbreviation,TeamName,GridPosition,Position,Points,Year,Circuit,RaceName,QualiDeltaToPole,QualiDeltaToTeammate,QualiBestTimeSec,TeamMomentum,Podium,Win,DNF,DriverForm3,DriverForm5,QualifyingForm3,QualifyingForm5,AverageFinish,AverageGrid,GridGain,AverageGridGain,PodiumRate,WinRate,PointsMomentum,TeamForm,CircuitHistory,DNFRisk,Consistency,Experience,FrontRow,TopFive,TeamGridInteraction
RUS,Mercedes,6.0,7.0,6.0,2023,Sakhir,Bahrain Grand Prix,0.632,-0.044,90.34,-12.333333333333332,0,0,0,3.3333333333333335,4.6,3.0,4.2,9.454545454545455,9.227272727272727,-1.0,-0.4,0.4,0.06666666666666667,12.8,6.2,9.0,0.0,2.5099800796022245,44.0,0,0,0.8857142857142858
RUS,Mercedes,3.0,4.0,12.0,2023,Jeddah,Saudi Arabian Grand Prix,0.592,-0.366,88.857,-12.666666666666668,0,0,0,4.333333333333333,4.4,4.333333333333333,3.8,9.4,9.155555555555555,-1.0,-0.6,0.3333333333333333,0.06666666666666667,13.2,7.4,12.0,0.0,2.190890230020662,45.0,0,1,1.85
RUS,Mercedes,2.0,18.0,0.0,2023,Melbourne,Australian Grand Prix,0.236,-0.136,76.968,8.0,0,0,0,5.333333333333333,4.2,5.0,3.6,9.282608695652174,9.021739130434783,-16.0,-0.6,0.3333333333333333,0.06666666666666667,13.4,6.0,3.0,0.0,2.1679483388678777,46.0,1,1,2.0
RUS,Mercedes,11.0,8.0,5.0,2023,Baku,Azerbaijan Grand Prix,1.451,0.477,101.654,-0.6666666666666679,0,0,0,9.666666666666666,7.0,3.6666666666666665,3.6,9.46808510638298,8.872340425531915,3.0,-3.4,0.3333333333333333,0.06666666666666667,10.8,5.2,10.0,0.0,6.519202405202647,47.0,0,0,0.43333333333333335
RUS,Mercedes,6.0,4.0,12.0,2023,Miami,Miami Grand Prix,0.929,-0.103,87.743,-9.0,0,0,0,10.0,8.4,5.333333333333333,5.6,9.4375,8.916666666666666,2.0,-2.8,0.3333333333333333,0.06666666666666667,6.6,5.0,5.0,0.0,5.594640292279744,48.0,0,0,0.7142857142857143
RUS,Mercedes,8.0,5.0,10.0,2023,Monaco,Monaco Grand Prix,0.599,0.239,71.964,6.666666666666667,0,0,0,10.0,8.2,6.333333333333333,5.6,9.326530612244898,8.857142857142858,3.0,-2.6,0.26666666666666666,0.06666666666666667,7.0,7.0,5.0,0.0,5.7619441163551715,49.0,0,0,0.7777777777777778
RUS,Mercedes,12.0,3.0,15.0,2023,Barcelona,Spanish Grand Prix,1.054,0.508,73.326,5.333333333333332,1,0,0,5.666666666666667,7.8,8.333333333333334,6.0,9.24,8.84,9.0,-1.8,0.2,0.06666666666666667,7.8,7.8,8.5,0.0,5.932958789676528,50.0,0,0,0.6
RUS,Mercedes,4.0,19.0,0.0,2023,Montréal,Canadian Grand Prix,1.373,-0.328,80.098,5.666666666666666,0,0,0,4.0,7.6,8.666666666666666,7.8,9.117647058823529,8.901960784313726,-15.0,0.2,0.26666666666666666,0.06666666666666667,8.4,8.4,4.0,0.0,6.107372593840986,51.0,0,1,1.6800000000000002
RUS,Mercedes,11.0,7.0,6.0,2023,Spielberg,Austrian Grand Prix,2.0,0.0,82.3725,-3.666666666666666,0,0,0,9.0,7.8,8.0,8.2,9.307692307692308,8.807692307692308,4.0,0.4,0.2,0.06666666666666667,8.4,8.4,11.333333333333334,0.0,6.534523701081814,52.0,0,0,0.7000000000000001
RUS,Mercedes,6.0,5.0,10.0,2023,Silverstone,British Grand Prix,2.0,0.0,82.3725,-1.666666666666666,0,0,0,9.666666666666666,7.6,9.0,8.2,9.264150943396226,8.849056603773585,1.0,0.6,0.13333333333333333,0.06666666666666667,8.6,8.6,15.0,0.0,6.542170893518448,53.0,0,0,1.2285714285714284
RUS,Mercedes,18.0,6.0,8.0,2023,Budapest,Hungarian Grand Prix,2.0,0.0,82.3725,9.0,0,0,0,10.333333333333334,7.8,7.0,8.2,9.185185185185185,8.796296296296296,12.0,0.4,0.13333333333333333,0.06666666666666667,8.2,8.2,5.5,0.0,6.418722614352483,54.0,0,0,0.431578947368421
RUS,Mercedes,8.0,6.0,8.0,2023,Spa-Francorchamps,Belgian Grand Prix,2.0,0.0,82.3725,1.333333333333334,0,0,0,6.0,8.0,11.666666666666666,10.2,9.127272727272727,8.963636363636363,2.0,2.2,0.13333333333333333,0.06666666666666667,7.8,7.8,3.0,0.0,6.324555320336757,55.0,0,0,0.8666666666666667
RUS,Mercedes,3.0,17.0,0.0,2023,Zandvoort,Dutch Grand Prix,2.0,0.0,82.3725,-0.3333333333333339,0,0,0,5.666666666666667,8.6,10.666666666666666,9.4,9.071428571428571,8.946428571428571,-14.0,0.8,0.13333333333333333,0.06666666666666667,6.4,6.4,9.5,0.0,5.856620185738527,56.0,0,1,1.6
RUS,Mercedes,4.0,5.0,10.0,2023,Monza,Italian Grand Prix,2.0,0.0,82.3725,-5.666666666666667,0,0,0,9.666666666666666,8.2,9.666666666666666,9.2,9.210526315789474,8.842105263157896,-1.0,1.0,0.13333333333333333,0.06666666666666667,6.4,6.4,6.0,0.0,4.969909455915669,57.0,0,1,1.28
RUS,Mercedes,2.0,16.0,0.0,2023,Marina Bay,Singapore Grand Prix,2.0,0.0,82.3725,6.000000000000001,0,0,0,9.333333333333334,7.8,5.0,7.8,9.137931034482758,8.758620689655173,-14.0,0.0,0.06666666666666667,0.0,7.2,7.2,14.0,0.0,5.167204273105524,58.0,1,1,2.4
RUS,Mercedes,8.0,7.0,6.0,2023,Suzuka,Japanese Grand Prix,2.0,0.0,82.3725,2.666666666666666,0,0,0,12.666666666666666,10.0,3.0,7.0,9.254237288135593,8.64406779661017,1.0,-3.0,0.06666666666666667,0.0,5.2,5.2,8.0,0.0,5.95818764390649,59.0,0,0,0.5777777777777778
RUS,Mercedes,2.0,4.0,12.0,2023,Lusail,Qatar Grand Prix,2.0,0.0,82.3725,-6.000000000000001,0,0,0,9.333333333333334,10.2,4.666666666666667,5.0,9.216666666666667,8.633333333333333,-2.0,-5.2,0.06666666666666667,0.0,4.8,4.8,17.0,0.0,5.8051701094799935,60.0,1,1,1.5999999999999999
RUS,Mercedes,5.0,5.0,10.0,2023,Austin,United States Grand Prix,2.0,0.0,82.3725,-2.666666666666666,0,0,0,9.0,9.8,4.0,3.8,9.131147540983607,8.524590163934427,0.0,-6.0,0.06666666666666667,0.0,5.6,5.6,9.5,0.0,6.220932405998313,61.0,0,1,0.9333333333333332
RUS,Mercedes,8.0,6.0,8.0,2023,Mexico City,Mexico City Grand Prix,2.0,0.0,82.3725,3.666666666666666,0,0,0,5.333333333333333,7.4,5.0,4.2,9.064516129032258,8.46774193548387,2.0,-3.2,0.06666666666666667,0.0,7.6,7.6,10.0,0.0,4.929503017546493,62.0,0,0,0.8444444444444444
RUS,Mercedes,8.0,15.0,0.0,2023,São Paulo,São Paulo Grand Prix,2.0,0.0,82.3725,7.0,0,0,0,5.0,7.6,5.0,5.0,9.015873015873016,8.46031746031746,-7.0,-2.6,0.06666666666666667,0.0,7.2,7.2,7.0,0.0,4.827007354458866,63.0,0,0,0.8
RUS,Mercedes,3.0,8.0,4.0,2023,Las Vegas,Las Vegas Grand Prix,2.0,0.0,82.3725,-5.666666666666666,0,0,0,8.666666666666666,7.4,7.0,6.2,9.109375,8.453125,-5.0,-1.2,0.06666666666666667,0.0,7.2,7.2,10.5,0.0,4.393176527297757,64.0,0,1,1.8
RUS,Mercedes,4.0,3.0,15.0,2023,Yas Island,Abu Dhabi Grand Prix,2.0,0.0,82.3725,-7.0,1,0,0,9.666666666666666,7.6,6.333333333333333,5.2,9.092307692307692,8.36923076923077,1.0,-2.4,0.06666666666666667,0.0,6.8,6.8,11.5,0.0,4.393176527297757,65.0,0,1,1.3599999999999999
SAI,Ferrari,4.0,4.0,12.0,2023,Sakhir,Bahrain Grand Prix,0.446,0.154,90.154,3.0,0,0,0,4.0,10.2,5.333333333333333,4.0,7.181818181818182,6.318181818181818,0.0,-6.2,0.3333333333333333,0.06666666666666667,7.4,10.2,5.0,0.0,8.526429498916881,44.0,0,1,2.04
SAI,Ferrari,4.0,6.0,8.0,2023,Jeddah,Saudi Arabian Grand Prix,0.666,0.511,88.931,-7.0,0,0,0,3.6666666666666665,7.2,5.0,4.2,7.111111111111111,6.266666666666667,-2.0,-3.0,0.3333333333333333,0.06666666666666667,9.8,12.6,5.5,0.0,7.190271204899019,45.0,0,1,2.52
SAI,Ferrari,5.0,12.0,0.0,2023,Melbourne,Australian Grand Prix,0.538,-0.099,77.27,-9.333333333333332,0,0,0,4.666666666666667,4.4,4.0,4.8,7.086956521739131,6.217391304347826,-7.0,0.4,0.26666666666666666,0.06666666666666667,11.4,11.2,20.0,0.0,1.140175425099129,46.0,0,1,1.8666666666666665
SAI,Ferrari,4.0,5.0,10.0,2023,Baku,Azerbaijan Grand Prix,0.813,0.813,101.016,0.333333333333333,0,0,0,7.333333333333333,5.8,4.333333333333333,4.8,7.191489361702128,6.191489361702128,-1.0,-1.0,0.2,0.0,9.4,11.2,14.0,0.0,3.6331804249169877,47.0,0,1,2.2399999999999998
SAI,Ferrari,3.0,5.0,10.0,2023,Miami,Miami Grand Prix,0.334,0.184,87.148,3.666666666666667,0,0,0,7.666666666666667,6.2,4.333333333333333,4.2,7.145833333333333,6.145833333333333,-2.0,-2.0,0.2,0.0,8.4,9.6,3.0,0.0,3.3466401061362996,48.0,0,1,2.4
SAI,Ferrari,4.0,8.0,4.0,2023,Monaco,Monaco Grand Prix,0.265,0.159,71.63,-0.3333333333333339,0,0,0,7.333333333333333,6.4,4.0,4.0,7.1020408163265305,6.081632653061225,-4.0,-2.4,0.2,0.0,8.0,8.0,2.0,0.0,3.20936130717624,49.0,0,1,1.6
SAI,Ferrari,2.0,5.0,10.0,2023,Barcelona,Spanish Grand Prix,0.462,-1.345,72.734,-5.666666666666666,0,0,0,6.0,7.2,3.6666666666666665,4.0,7.12,6.04,-3.0,-3.2,0.2,0.0,6.4,6.4,5.5,0.0,2.949576240750523,50.0,1,1,2.1333333333333333
SAI,Ferrari,11.0,5.0,10.0,2023,Montréal,Canadian Grand Prix,1.131,-0.759,79.856,1.333333333333333,0,0,0,6.0,7.0,3.0,3.6,7.078431372549019,5.96078431372549,6.0,-3.4,0.13333333333333333,0.0,6.8,6.8,2.0,0.0,3.0822070014844862,51.0,0,0,0.5666666666666667
SAI,Ferrari,3.0,6.0,8.0,2023,Spielberg,Austrian Grand Prix,2.0,0.0,82.3725,8.666666666666668,0,0,0,6.0,5.6,5.666666666666667,4.8,7.038461538461538,6.0576923076923075,-3.0,-0.8,0.13333333333333333,0.0,8.8,8.8,9.666666666666666,0.0,1.341640786499867,52.0,0,1,2.2
SAI,Ferrari,5.0,10.0,1.0,2023,Silverstone,British Grand Prix,2.0,0.0,82.3725,2.000000000000001,0,0,0,5.333333333333333,5.8,5.333333333333333,4.6,7.018867924528302,6.0,-5.0,-1.2,0.13333333333333333,0.0,8.4,8.4,3.5,0.0,1.303840481040523,53.0,0,1,1.4000000000000001
SAI,Ferrari,11.0,8.0,4.0,2023,Budapest,Hungarian Grand Prix,2.0,0.0,82.3725,-9.0,0,0,0,7.0,6.8,6.333333333333333,5.0,7.074074074074074,5.981481481481482,3.0,-1.8,0.06666666666666667,0.0,6.6,6.6,3.5,0.0,2.1679483388678764,54.0,0,0,0.5499999999999999
SAI,Ferrari,4.0,19.0,0.0,2023,Spa-Francorchamps,Belgian Grand Prix,2.0,0.0,82.3725,4.666666666666668,0,0,0,8.0,6.8,6.333333333333333,6.4,7.090909090909091,6.072727272727272,-15.0,-0.4,0.06666666666666667,0.0,6.6,6.6,6.5,0.0,2.1679483388678764,55.0,0,1,1.3199999999999998
SAI,Ferrari,6.0,5.0,10.0,2023,Zandvoort,Dutch Grand Prix,2.0,0.0,82.3725,3.333333333333333,0,0,0,12.333333333333334,9.6,6.666666666666667,6.8,7.303571428571429,6.035714285714286,1.0,-2.8,0.06666666666666667,0.0,4.6,4.6,7.5,0.0,5.594640292279745,56.0,0,0,0.6571428571428571
SAI,Ferrari,1.0,3.0,15.0,2023,Monza,Italian Grand Prix,2.0,0.0,82.3725,-5.0,1,0,0,10.666666666666666,9.6,7.0,5.8,7.2631578947368425,6.035087719298246,-2.0,-3.8,0.06666666666666667,0.0,4.6,4.6,5.0,0.0,5.594640292279745,57.0,1,1,2.3
SAI,Ferrari,1.0,1.0,25.0,2023,Marina Bay,Singapore Grand Prix,2.0,0.0,82.3725,0.6666666666666661,1,1,0,9.0,9.0,3.6666666666666665,5.4,7.189655172413793,5.948275862068965,0.0,-3.6,0.06666666666666667,0.0,6.0,6.0,3.0,0.0,6.204836822995428,58.0,1,1,3.0
SAI,Ferrari,6.0,6.0,8.0,2023,Suzuka,Japanese Grand Prix,2.0,0.0,82.3725,7.333333333333332,0,0,0,3.0,7.2,2.6666666666666665,4.6,7.084745762711864,5.864406779661017,0.0,-2.6,0.13333333333333333,0.06666666666666667,10.8,10.8,19.0,0.0,7.085195833567339,59.0,0,0,1.542857142857143
SAI,Ferrari,12.0,20.0,0.0,2023,Lusail,Qatar Grand Prix,2.0,0.0,82.3725,-6.333333333333332,0,0,0,3.3333333333333335,6.8,2.6666666666666665,3.6,7.066666666666666,5.866666666666666,-8.0,-3.2,0.13333333333333333,0.06666666666666667,11.6,11.6,7.0,0.0,7.085195833567338,60.0,0,0,0.8923076923076922
SAI,Ferrari,4.0,3.0,15.0,2023,Austin,United States Grand Prix,2.0,0.0,82.3725,-10.333333333333332,1,0,0,9.0,7.0,6.333333333333333,5.2,7.278688524590164,5.967213114754099,1.0,-1.8,0.13333333333333333,0.06666666666666667,11.6,11.6,13.5,0.0,7.516648189186452,61.0,0,1,2.32
SAI,Ferrari,2.0,4.0,12.0,2023,Mexico City,Mexico City Grand Prix,2.0,0.0,82.3725,4.0,0,0,0,9.666666666666666,6.6,7.333333333333333,4.8,7.209677419354839,5.935483870967742,-2.0,-1.8,0.2,0.06666666666666667,12.6,12.6,5.5,0.0,7.700649323271381,62.0,1,1,4.2
SAI,Ferrari,7.0,6.0,8.0,2023,São Paulo,São Paulo Grand Prix,2.0,0.0,82.3725,0.6666666666666661,0,0,0,9.0,6.8,6.0,5.0,7.158730158730159,5.873015873015873,1.0,-1.8,0.2,0.06666666666666667,12.0,12.0,4.5,0.0,7.596051605933175,63.0,0,0,1.5
SAI,Ferrari,12.0,6.0,8.0,2023,Las Vegas,Las Vegas Grand Prix,2.0,0.0,82.3725,-0.3333333333333339,0,0,0,4.333333333333333,7.8,4.333333333333333,6.2,7.140625,5.890625,6.0,-1.6,0.2,0.06666666666666667,8.6,8.6,10.5,0.0,6.942621983083911,64.0,0,0,0.6615384615384615
SAI,Ferrari,16.0,18.0,0.0,2023,Yas Island,Abu Dhabi Grand Prix,2.0,0.0,82.3725,7.999999999999999,0,0,0,5.333333333333333,7.8,7.0,7.4,7.123076923076923,5.984615384615385,-2.0,-0.4,0.2,0.06666666666666667,8.6,8.6,3.5,0.0,6.942621983083911,65.0,0,0,0.5058823529411764
STR,Aston Martin,8.0,6.0,8.0,2023,Sakhir,Bahrain Grand Prix,1.128,0.5,90.836,6.333333333333334,0,0,0,11.0,12.6,16.333333333333332,14.6,12.0,13.659090909090908,2.0,2.0,0.0,0.0,1.0,4.6,11.0,0.0,3.974921382870359,44.0,0,0,0.5111111111111111
STR,Aston Martin,5.0,20.0,0.0,2023,Jeddah,Saudi Arabian Grand Prix,0.68,0.215,88.945,11.0,0,0,0,8.0,11.4,12.333333333333334,12.4,11.866666666666667,13.533333333333333,-15.0,1.0,0.0,0.0,2.6,6.2,12.0,0.0,4.979959839195494,45.0,0,1,1.0333333333333334
STR,Aston Martin,6.0,4.0,12.0,2023,Melbourne,Australian Grand Prix,0.576,0.169,77.308,2.0,0,0,0,11.333333333333334,11.8,9.0,12.4,12.043478260869565,13.347826086956522,2.0,0.6,0.0,0.0,2.6,6.2,12.0,0.0,5.674504383644444,46.0,0,0,0.8857142857142858
STR,Aston Martin,9.0,7.0,6.0,2023,Baku,Azerbaijan Grand Prix,1.373,0.323,101.576,5.333333333333333,0,0,0,10.0,9.6,6.333333333333333,9.6,11.872340425531915,13.191489361702128,2.0,0.0,0.0,0.0,5.0,5.6,17.5,0.0,6.228964600958975,47.0,0,0,0.5599999999999999
STR,Aston Martin,18.0,12.0,0.0,2023,Miami,Miami Grand Prix,1.662,1.379,88.476,2.0,0,0,0,10.333333333333334,9.0,6.666666666666667,8.4,11.770833333333334,13.104166666666666,6.0,-0.6,0.0,0.0,6.0,6.4,10.0,0.0,6.32455532033676,48.0,0,0,0.3368421052631579
STR,Aston Martin,14.0,20.0,0.0,2023,Monaco,Monaco Grand Prix,1.258,1.174,72.623,1.0,0,0,0,7.666666666666667,9.8,11.0,9.2,11.775510204081632,13.204081632653061,-6.0,-0.6,0.0,0.0,5.2,5.2,14.0,0.0,6.418722614352486,49.0,0,0,0.3466666666666667
STR,Aston Martin,5.0,6.0,8.0,2023,Barcelona,Spanish Grand Prix,0.722,-0.104,72.994,-5.0,0,0,0,13.0,12.6,13.666666666666666,10.4,11.94,13.22,-1.0,-2.2,0.0,0.0,3.6,3.6,13.0,0.0,7.3348483283569,50.0,0,1,0.6
STR,Aston Martin,16.0,9.0,2.0,2023,Montréal,Canadian Grand Prix,2.759,1.708,81.484,4.666666666666666,0,0,0,12.666666666666666,9.8,12.333333333333334,10.4,11.823529411764707,13.058823529411764,7.0,0.6,0.0,0.0,5.2,5.2,10.0,0.0,6.418722614352486,51.0,0,0,0.3058823529411765
STR,Aston Martin,6.0,9.0,2.0,2023,Spielberg,Austrian Grand Prix,2.0,0.0,82.3725,5.333333333333333,0,0,0,11.666666666666666,10.8,11.666666666666666,12.4,11.76923076923077,13.115384615384615,-3.0,1.6,0.0,0.0,3.2,3.2,11.333333333333334,0.0,5.630275304103701,52.0,0,0,0.4571428571428572
STR,Aston Martin,12.0,14.0,0.0,2023,Silverstone,British Grand Prix,2.0,0.0,82.3725,-2.666666666666666,0,0,0,8.0,11.2,9.0,11.8,11.716981132075471,12.981132075471699,-2.0,0.6,0.0,0.0,2.4,2.4,9.5,0.0,5.35723809439155,53.0,0,0,0.1846153846153846
STR,Aston Martin,14.0,10.0,1.0,2023,Budapest,Hungarian Grand Prix,2.0,0.0,82.3725,-2.0000000000000004,0,0,0,10.666666666666666,11.6,11.333333333333334,10.6,11.75925925925926,12.962962962962964,4.0,-1.0,0.0,0.0,2.4,2.4,15.0,0.0,5.504543577809155,54.0,0,0,0.16
STR,Aston Martin,10.0,9.0,2.0,2023,Spa-Francorchamps,Belgian Grand Prix,2.0,0.0,82.3725,1.6666666666666663,0,0,0,11.0,9.6,10.666666666666666,10.6,11.727272727272727,12.981818181818182,1.0,1.0,0.0,0.0,2.6,2.6,15.5,0.0,2.8809720581775893,55.0,0,0,0.23636363636363636
STR,Aston Martin,11.0,11.0,0.0,2023,Zandvoort,Dutch Grand Prix,2.0,0.0,82.3725,9.333333333333334,0,0,0,11.0,10.2,12.0,11.6,11.678571428571429,12.928571428571429,0.0,1.4,0.0,0.0,1.4,1.4,11.0,0.0,2.1679483388678835,56.0,0,0,0.11666666666666665
STR,Aston Martin,20.0,16.0,0.0,2023,Monza,Italian Grand Prix,2.0,0.0,82.3725,2.666666666666667,0,0,0,10.0,10.6,11.666666666666666,10.6,11.666666666666666,12.894736842105264,4.0,0.0,0.0,0.0,1.0,1.0,12.5,0.0,2.073644135332776,57.0,0,0,0.047619047619047616
STR,Aston Martin,,,0.0,2023,Marina Bay,Singapore Grand Prix,2.0,0.0,82.3725,-6.333333333333333,0,0,1,12.0,12.0,13.666666666666666,13.4,11.741379310344827,13.017241379310345,,1.4,0.0,0.0,0.6,0.6,6.0,0.0,2.915475947422653,58.0,0,0,
STR,Aston Martin,17.0,18.0,0.0,2023,Suzuka,Japanese Grand Prix,2.0,0.0,82.3725,0.6666666666666666,0,0,0,13.5,11.5,15.5,13.75,11.741379310344827,13.017241379310345,-1.0,2.25,0.0,0.0,0.6,0.6,12.0,0.1,3.1091263510296083,58.0,0,0,0.03333333333333333
STR,Aston Martin,16.0,11.0,0.0,2023,Lusail,Qatar Grand Prix,2.0,0.0,82.3725,4.0,0,0,0,17.0,13.5,18.5,14.5,11.847457627118644,13.084745762711865,5.0,1.0,0.0,0.0,0.4,0.4,6.0,0.1,4.203173404306167,59.0,0,0,0.023529411764705882
STR,Aston Martin,20.0,7.0,6.0,2023,Austin,United States Grand Prix,2.0,0.0,82.3725,1.3333333333333333,0,0,0,14.5,14.0,16.5,16.0,11.833333333333334,13.133333333333333,13.0,2.0,0.0,0.0,0.0,0.0,15.0,0.1,3.55902608401044,60.0,0,0,0.0
STR,Aston Martin,0.0,17.0,0.0,2023,Mexico City,Mexico City Grand Prix,2.0,0.0,82.3725,-2.0,0,0,0,12.0,13.0,17.666666666666668,18.25,11.754098360655737,13.245901639344263,-17.0,5.25,0.0,0.0,1.2,1.2,14.5,0.1,4.966554808583782,61.0,1,1,1.2
STR,Aston Martin,3.0,5.0,10.0,2023,São Paulo,São Paulo Grand Prix,2.0,0.0,82.3725,3.0,0,0,0,11.666666666666666,13.25,12.0,13.25,11.838709677419354,13.03225806451613,-2.0,0.0,0.0,0.0,1.2,1.2,15.0,0.1,5.188127472091129,62.0,0,1,0.3
STR,Aston Martin,19.0,5.0,10.0,2023,Las Vegas,Las Vegas Grand Prix,2.0,0.0,82.3725,6.333333333333334,0,0,0,9.666666666666666,11.6,7.666666666666667,11.2,11.73015873015873,12.873015873015873,14.0,-0.4,0.0,0.0,3.2,3.2,10.5,0.1,5.813776741499455,63.0,0,0,0.16
STR,Aston Martin,13.0,10.0,1.0,2023,Yas Island,Abu Dhabi Grand Prix,2.0,0.0,82.3725,-2.333333333333334,0,0,0,9.0,9.0,7.333333333333333,11.6,11.625,12.96875,3.0,2.6,0.0,0.0,5.2,5.2,10.5,0.1,5.099019513592786,64.0,0,0,0.37142857142857144
TSU,AlphaTauri,14.0,11.0,0.0,2023,Sakhir,Bahrain Grand Prix,1.692,-0.721,91.4,0.0,0,0,0,16.0,14.2,8.0,11.2,13.886363636363637,11.863636363636363,3.0,-3.0,0.0,0.0,0.2,1.2,8.5,0.0,4.207136793592525,44.0,0,0,0.08
TSU,AlphaTauri,16.0,11.0,0.0,2023,Jeddah,Saudi Arabian Grand Prix,1.674,-0.305,89.939,0.0,0,0,0,13.0,13.8,8.333333333333334,11.4,13.822222222222223,11.911111111111111,5.0,-2.4,0.0,0.0,0.2,1.2,16.5,0.0,4.438468204234429,45.0,0,0,0.07058823529411765
TSU,AlphaTauri,12.0,10.0,1.0,2023,Melbourne,Australian Grand Prix,1.367,-0.236,78.099,0.0,0,0,0,11.0,14.0,13.666666666666666,10.8,13.76086956521739,12.0,2.0,-3.2,0.0,0.0,0.0,0.0,15.0,0.0,4.242640687119284,46.0,0,0,0.0
TSU,AlphaTauri,8.0,10.0,1.0,2023,Baku,Azerbaijan Grand Prix,1.366,-13.713,101.569,0.3333333333333333,0,0,0,10.666666666666666,12.0,14.0,10.6,13.680851063829786,12.0,-2.0,-1.4,0.0,0.0,0.2,0.2,10.0,0.0,2.828427124746189,47.0,0,0,0.022222222222222223
TSU,AlphaTauri,17.0,11.0,0.0,2023,Miami,Miami Grand Prix,1.615,0.104,88.429,0.0,0,0,0,10.333333333333334,10.6,12.0,12.2,13.604166666666666,11.916666666666666,6.0,1.6,0.0,0.0,0.4,0.4,12.0,0.0,0.5477225575051595,48.0,0,0,0.022222222222222223
TSU,AlphaTauri,9.0,15.0,0.0,2023,Monaco,Monaco Grand Prix,0.717,-0.346,72.082,-0.3333333333333333,0,0,0,10.333333333333334,10.6,12.333333333333334,13.4,13.551020408163266,12.020408163265307,-6.0,2.8,0.0,0.0,0.4,0.4,17.0,0.0,0.5477225575051595,49.0,0,0,0.04
TSU,AlphaTauri,15.0,12.0,0.0,2023,Barcelona,Spanish Grand Prix,1.044,-0.265,73.316,-0.3333333333333333,0,0,0,12.0,11.4,11.333333333333334,12.4,13.58,11.96,3.0,1.0,0.0,0.0,0.4,0.4,15.0,0.0,2.07364413533277,50.0,0,0,0.025
TSU,AlphaTauri,19.0,14.0,0.0,2023,Montréal,Canadian Grand Prix,4.021,-0.391,82.746,0.0,0,0,0,12.666666666666666,11.6,13.666666666666666,12.2,13.549019607843137,12.019607843137255,5.0,0.6,0.0,0.0,0.4,0.4,18.0,0.0,2.07364413533277,51.0,0,0,0.02
TSU,AlphaTauri,16.0,19.0,0.0,2023,Spielberg,Austrian Grand Prix,2.0,0.0,82.3725,0.0,0,0,0,13.666666666666666,12.4,14.333333333333334,13.6,13.557692307692308,12.153846153846153,-3.0,1.2,0.0,0.0,0.2,0.2,12.666666666666666,0.0,2.07364413533277,52.0,0,0,0.011764705882352941
TSU,AlphaTauri,16.0,16.0,0.0,2023,Silverstone,British Grand Prix,2.0,0.0,82.3725,0.0,0,0,0,15.0,14.2,16.666666666666668,15.2,13.660377358490566,12.226415094339623,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,3.1144823004794864,53.0,0,0,0.0
TSU,AlphaTauri,17.0,15.0,0.0,2023,Budapest,Hungarian Grand Prix,2.0,0.0,82.3725,0.0,0,0,0,16.333333333333332,15.2,17.0,15.0,13.703703703703704,12.296296296296296,2.0,-0.2,0.0,0.0,0.0,0.0,12.5,0.0,2.588435821108956,54.0,0,0,0.0
TSU,AlphaTauri,11.0,10.0,1.0,2023,Spa-Francorchamps,Belgian Grand Prix,2.0,0.0,82.3725,0.0,0,0,0,16.666666666666668,15.2,16.333333333333332,16.6,13.727272727272727,12.381818181818181,1.0,1.4,0.0,0.0,0.0,0.0,14.0,0.0,2.588435821108956,55.0,0,0,0.0
TSU,AlphaTauri,17.0,15.0,0.0,2023,Zandvoort,Dutch Grand Prix,2.0,0.0,82.3725,0.3333333333333333,0,0,0,13.666666666666666,14.8,14.666666666666666,15.8,13.660714285714286,12.357142857142858,2.0,1.0,0.0,0.0,0.2,0.2,19.5,0.0,3.2710854467592245,56.0,0,0,0.011111111111111112
TSU,AlphaTauri,11.0,20.0,0.0,2023,Monza,Italian Grand Prix,2.0,0.0,82.3725,-0.3333333333333333,0,0,0,13.333333333333334,15.0,15.0,15.4,13.68421052631579,12.43859649122807,-9.0,0.4,0.0,0.0,0.2,0.2,17.0,0.0,3.2403703492039297,57.0,0,0,0.016666666666666666
TSU,AlphaTauri,15.0,19.0,0.0,2023,Marina Bay,Singapore Grand Prix,2.0,0.0,82.3725,0.6666666666666666,0,0,0,15.0,15.2,13.0,14.4,13.793103448275861,12.413793103448276,-4.0,-0.8,0.0,0.0,0.2,0.2,15.0,0.0,3.563705936241092,58.0,0,0,0.0125
TSU,AlphaTauri,9.0,12.0,0.0,2023,Suzuka,Japanese Grand Prix,2.0,0.0,82.3725,0.6666666666666666,0,0,0,18.0,15.8,14.333333333333334,14.2,13.88135593220339,12.457627118644067,-3.0,-1.6,0.0,0.0,0.2,0.2,13.0,0.0,3.9623225512317894,59.0,0,0,0.02
TSU,AlphaTauri,11.0,15.0,0.0,2023,Lusail,Qatar Grand Prix,2.0,0.0,82.3725,-0.6666666666666666,0,0,0,17.0,15.2,11.666666666666666,12.6,13.85,12.4,-4.0,-2.6,0.0,0.0,0.2,0.2,13.0,0.0,4.32434966208793,60.0,0,0,0.016666666666666666
TSU,AlphaTauri,11.0,8.0,5.0,2023,Austin,United States Grand Prix,2.0,0.0,82.3725,-0.6666666666666666,0,0,0,15.333333333333334,16.2,11.666666666666666,12.6,13.868852459016393,12.37704918032787,3.0,-3.6,0.0,0.0,0.0,0.0,9.5,0.0,3.2710854467592245,61.0,0,0,0.0
